homeTeam,homeFirstQuater,homeSecondQuater,homeThirdQuater,homeFourthQuater,homeOTQuater,homeTotalScore,awayTeam,awayFirstQuater,awaySecondQuater,awayThirdQuater,awayFourthQuater,awayOTQuater,awayTotalScore,date,preseason,postseason
Ravens,10,7,17,10,0,44,Bengals,0,10,3,0,0,13,1:2012:False:False,False,False
Raiders,3,3,0,8,0,14,Chargers,3,7,6,6,0,22,1:2012:False:False,False,False
Packers,0,13,0,10,0,23,Bears,0,0,3,7,0,10,2:2012:False:False,False,False
Giants,6,7,3,25,0,41,Buccaneers,3,21,3,7,0,34,2:2012:False:False,False,False
Dolphins,7,0,14,14,0,35,Raiders,7,3,0,3,0,13,2:2012:False:False,False,False
Jaguars,0,0,7,0,0,7,Texans,10,7,7,3,0,27,2:2012:False:False,False,False
Bengals,7,10,7,10,0,34,Browns,3,7,7,10,0,27,2:2012:False:False,False,False
Bills,7,14,14,0,0,35,Chiefs,0,0,3,14,0,17,2:2012:False:False,False,False
Eagles,7,0,10,7,0,24,Ravens,7,10,0,6,0,23,2:2012:False:False,False,False
Panthers,7,14,7,7,0,35,Saints,10,3,0,14,0,27,2:2012:False:False,False,False
Patriots,3,3,3,9,0,18,Cardinals,6,0,7,7,0,20,2:2012:False:False,False,False
Colts,7,10,3,3,0,23,Vikings,3,3,0,14,0,20,2:2012:False:False,False,False
Rams,3,13,7,8,0,31,Redskins,14,7,7,0,0,28,2:2012:False:False,False,False
Seahawks,10,3,7,7,0,27,Cowboys,0,7,0,0,0,7,2:2012:False:False,False,False
Steelers,3,10,7,7,0,27,Jets,7,3,0,0,0,10,2:2012:False:False,False,False
Chargers,14,3,7,14,0,38,Titans,0,3,7,0,0,10,2:2012:False:False,False,False
49ers,7,7,3,10,0,27,Lions,6,0,3,10,0,19,2:2012:False:False,False,False
Falcons,10,10,7,0,0,27,Broncos,0,7,0,14,0,21,2:2012:False:False,False,False
Panthers,0,0,7,0,0,7,Giants,10,10,6,10,0,36,3:2012:False:False,False,False
Cowboys,7,3,0,6,0,16,Buccaneers,7,0,0,3,0,10,3:2012:False:False,False,False
Colts,7,7,0,3,0,17,Jaguars,3,0,10,9,0,22,3:2012:False:False,False,False
Browns,0,7,7,0,0,14,Bills,14,0,3,7,0,24,3:2012:False:False,False,False
Dolphins,7,3,7,3,0,20,Jets,0,3,7,10,3,23,3:2012:False:False,False,False
Saints,7,3,14,0,0,24,Chiefs,3,3,7,11,3,27,3:2012:False:False,False,False
Redskins,7,3,14,7,0,31,Bengals,14,10,0,14,0,38,3:2012:False:False,False,False
Bears,3,7,0,13,0,23,Rams,0,3,3,0,0,6,3:2012:False:False,False,False
Vikings,7,10,0,7,0,24,49ers,0,3,10,0,0,13,3:2012:False:False,False,False
Titans,10,10,0,21,3,44,Lions,6,3,7,25,0,41,3:2012:False:False,False,False
Chargers,0,0,3,0,0,3,Falcons,6,14,0,7,0,27,3:2012:False:False,False,False
Cardinals,10,14,0,3,0,27,Eagles,0,0,6,0,0,6,3:2012:False:False,False,False
Raiders,7,7,7,13,0,34,Steelers,14,3,14,0,0,31,3:2012:False:False,False,False
Broncos,5,6,0,14,0,25,Texans,7,14,10,0,0,31,3:2012:False:False,False,False
Ravens,0,14,7,10,0,31,Patriots,13,7,7,3,0,30,3:2012:False:False,False,False
Seahawks,0,7,0,7,0,14,Packers,0,0,6,6,0,12,3:2012:False:False,False,False
Ravens,0,9,14,0,0,23,Browns,0,7,3,6,0,16,4:2012:False:False,False,False
Bills,0,14,7,7,0,28,Patriots,7,0,14,31,0,52,4:2012:False:False,False,False
Jets,0,0,0,0,0,0,49ers,0,10,7,17,0,34,4:2012:False:False,False,False
Rams,3,10,3,3,0,19,Seahawks,7,0,3,3,0,13,4:2012:False:False,False,False
Falcons,7,10,7,6,0,30,Panthers,7,7,7,7,0,28,4:2012:False:False,False,False
Lions,3,3,0,7,0,13,Vikings,10,3,7,0,0,20,4:2012:False:False,False,False
Chiefs,0,6,7,7,0,20,Chargers,17,10,0,10,0,37,4:2012:False:False,False,False
Texans,14,0,14,10,0,38,Titans,0,7,0,7,0,14,4:2012:False:False,False,False
Jaguars,0,7,3,0,0,10,Bengals,3,14,0,10,0,27,4:2012:False:False,False,False
Broncos,10,0,21,6,0,37,Raiders,3,3,0,0,0,6,4:2012:False:False,False,False
Cardinals,0,0,7,14,3,24,Dolphins,0,13,0,8,0,21,4:2012:False:False,False,False
Buccaneers,3,3,7,9,0,22,Redskins,7,14,0,3,0,24,4:2012:False:False,False,False
Packers,7,14,0,7,0,28,Saints,7,7,10,3,0,27,4:2012:False:False,False,False
Eagles,0,7,6,6,0,19,Giants,0,3,7,7,0,17,4:2012:False:False,False,False
Cowboys,0,7,3,8,0,18,Bears,0,10,14,10,0,34,4:2012:False:False,False,False
Rams,7,3,0,7,0,17,Cardinals,3,0,0,0,0,3,5:2012:False:False,False,False
Steelers,0,10,0,6,0,16,Eagles,0,0,7,7,0,14,5:2012:False:False,False,False
Colts,0,3,16,11,0,30,Packers,7,14,0,6,0,27,5:2012:False:False,False,False
Giants,7,20,7,7,0,41,Browns,14,3,3,7,0,27,5:2012:False:False,False,False
Redskins,0,7,3,7,0,17,Falcons,0,7,0,17,0,24,5:2012:False:False,False,False
Bengals,6,0,0,7,0,13,Dolphins,0,7,10,0,0,17,5:2012:False:False,False,False
Chiefs,0,3,0,3,0,6,Ravens,3,0,6,0,0,9,5:2012:False:False,False,False
Panthers,0,3,7,2,0,12,Seahawks,3,3,7,3,0,16,5:2012:False:False,False,False
Jaguars,0,3,0,0,0,3,Bears,3,0,10,28,0,41,5:2012:False:False,False,False
Patriots,7,10,14,0,0,31,Broncos,0,7,7,7,0,21,5:2012:False:False,False,False
49ers,3,14,7,21,0,45,Bills,0,3,0,0,0,3,5:2012:False:False,False,False
Vikings,7,6,10,7,0,30,Titans,0,0,0,7,0,7,5:2012:False:False,False,False
Saints,7,7,7,10,0,31,Chargers,7,10,7,0,0,24,5:2012:False:False,False,False
Jets,7,0,7,3,0,17,Texans,7,10,6,0,0,23,5:2012:False:False,False,False
Titans,6,10,0,10,0,26,Steelers,10,0,3,10,0,23,6:2012:False:False,False,False
Buccaneers,7,0,14,17,0,38,Chiefs,0,3,0,7,0,10,6:2012:False:False,False,False
Jets,0,21,7,7,0,35,Colts,3,3,0,3,0,9,6:2012:False:False,False,False
Browns,0,7,6,21,0,34,Bengals,7,7,0,10,0,24,6:2012:False:False,False,False
Eagles,0,7,6,10,0,23,Lions,6,0,0,17,3,26,6:2012:False:False,False,False
Falcons,0,7,6,10,0,23,Raiders,3,10,0,7,0,20,6:2012:False:False,False,False
Dolphins,0,10,7,0,0,17,Rams,6,0,0,8,0,14,6:2012:False:False,False,False
Ravens,3,14,7,7,0,31,Cowboys,7,3,10,9,0,29,6:2012:False:False,False,False
Cardinals,3,7,3,3,0,16,Bills,9,0,7,0,3,19,6:2012:False:False,False,False
Seahawks,10,0,0,14,0,24,Patriots,7,10,3,3,0,23,6:2012:False:False,False,False
49ers,3,0,0,0,0,3,Giants,0,10,13,3,0,26,6:2012:False:False,False,False
Redskins,0,17,7,14,0,38,Vikings,9,0,3,14,0,26,6:2012:False:False,False,False
Texans,0,10,7,7,0,24,Packers,14,7,7,14,0,42,6:2012:False:False,False,False
Chargers,10,14,0,0,0,24,Broncos,0,0,14,21,0,35,6:2012:False:False,False,False
49ers,3,0,7,3,0,13,Seahawks,3,3,0,0,0,6,7:2012:False:False,False,False
Vikings,7,7,7,0,0,21,Cardinals,0,7,0,7,0,14,7:2012:False:False,False,False
Panthers,0,7,0,7,0,14,Cowboys,0,3,10,6,0,19,7:2012:False:False,False,False
Buccaneers,14,7,0,7,0,28,Saints,7,21,0,7,0,35,7:2012:False:False,False,False
Rams,3,3,0,14,0,20,Packers,10,0,7,13,0,30,7:2012:False:False,False,False
Giants,0,13,0,14,0,27,Redskins,3,10,0,10,0,23,7:2012:False:False,False,False
Texans,9,20,7,7,0,43,Ravens,3,0,7,3,0,13,7:2012:False:False,False,False
Bills,14,6,14,0,0,34,Titans,14,7,7,7,0,35,7:2012:False:False,False,False
Colts,7,7,3,0,0,17,Browns,0,6,7,0,0,13,7:2012:False:False,False,False
Patriots,14,2,7,3,3,29,Jets,7,3,3,13,0,26,7:2012:False:False,False,False
Raiders,3,3,7,10,3,26,Jaguars,7,10,3,3,0,23,7:2012:False:False,False,False
Bengals,7,7,3,0,0,17,Steelers,3,11,3,7,0,24,7:2012:False:False,False,False
Bears,10,0,3,0,0,13,Lions,0,0,0,7,0,7,7:2012:False:False,False,False
Vikings,0,10,7,0,0,17,Buccaneers,10,10,10,6,0,36,8:2012:False:False,False,False
Jets,0,0,3,6,0,9,Dolphins,10,10,7,3,0,30,8:2012:False:False,False,False
Browns,7,0,0,0,0,7,Chargers,0,3,3,0,0,6,8:2012:False:False,False,False
Titans,3,7,0,3,0,13,Colts,3,0,3,7,6,19,8:2012:False:False,False,False
Rams,7,0,0,0,0,7,Patriots,7,21,10,7,0,45,8:2012:False:False,False,False
Packers,7,7,0,10,0,24,Jaguars,3,9,0,3,0,15,8:2012:False:False,False,False
Eagles,0,7,3,7,0,17,Falcons,14,10,3,3,0,30,8:2012:False:False,False,False
Steelers,10,10,7,0,0,27,Redskins,0,6,3,3,0,12,8:2012:False:False,False,False
Lions,7,7,0,14,0,28,Seahawks,3,14,0,7,0,24,8:2012:False:False,False,False
Bears,7,0,0,16,0,23,Panthers,3,10,6,3,0,22,8:2012:False:False,False,False
Chiefs,0,6,3,7,0,16,Raiders,3,10,10,3,0,26,8:2012:False:False,False,False
Cowboys,0,10,14,0,0,24,Giants,13,10,0,6,0,29,8:2012:False:False,False,False
Broncos,7,10,7,10,0,34,Saints,0,7,0,7,0,14,8:2012:False:False,False,False
Cardinals,0,0,3,0,0,3,49ers,7,10,7,0,0,24,8:2012:False:False,False,False
Chargers,7,3,0,21,0,31,Chiefs,0,3,3,7,0,13,9:2012:False:False,False,False
Packers,7,14,10,0,0,31,Cardinals,0,7,10,0,0,17,9:2012:False:False,False,False
Jaguars,0,0,0,14,0,14,Lions,0,21,0,10,0,31,9:2012:False:False,False,False
Titans,2,3,7,8,0,20,Bears,28,3,6,14,0,51,9:2012:False:False,False,False
Bengals,0,3,10,10,0,23,Broncos,3,7,7,14,0,31,9:2012:False:False,False,False
Redskins,3,0,3,7,0,13,Panthers,7,7,0,7,0,21,9:2012:False:False,False,False
Browns,0,9,3,3,0,15,Ravens,14,0,0,11,0,25,9:2012:False:False,False,False
Colts,7,6,7,3,0,23,Dolphins,3,14,0,3,0,20,9:2012:False:False,False,False
Texans,7,0,7,7,0,21,Bills,0,6,3,0,0,9,9:2012:False:False,False,False
Seahawks,14,6,7,3,0,30,Vikings,7,10,3,0,0,20,9:2012:False:False,False,False
Raiders,3,7,0,22,0,32,Buccaneers,0,7,21,14,0,42,9:2012:False:False,False,False
Giants,0,14,6,0,0,20,Steelers,0,10,0,14,0,24,9:2012:False:False,False,False
Falcons,0,6,0,13,0,19,Cowboys,6,0,0,7,0,13,9:2012:False:False,False,False
Saints,7,14,7,0,0,28,Eagles,0,3,10,0,0,13,9:2012:False:False,False,False
Jaguars,0,3,0,7,0,10,Colts,3,14,7,3,0,27,10:2012:False:False,False,False
Buccaneers,7,10,7,10,0,34,Chargers,14,7,0,3,0,24,10:2012:False:False,False,False
Dolphins,0,3,0,0,0,3,Titans,14,10,7,6,0,37,10:2012:False:False,False,False
Patriots,10,14,7,6,0,37,Bills,0,17,7,7,0,31,10:2012:False:False,False,False
Ravens,10,17,21,7,0,55,Raiders,0,10,7,3,0,20,10:2012:False:False,False,False
Panthers,7,0,0,7,0,14,Broncos,7,10,7,12,0,36,10:2012:False:False,False,False
Bengals,14,3,14,0,0,31,Giants,3,3,0,7,0,13,10:2012:False:False,False,False
Vikings,10,3,3,18,0,34,Lions,0,3,7,14,0,24,10:2012:False:False,False,False
Saints,7,14,7,3,0,31,Falcons,10,7,0,10,0,27,10:2012:False:False,False,False
Seahawks,7,7,0,14,0,28,Jets,7,0,0,0,0,7,10:2012:False:False,False,False
Eagles,7,0,10,6,0,23,Cowboys,7,3,7,21,0,38,10:2012:False:False,False,False
49ers,0,7,0,17,0,24,Rams,14,0,3,7,0,24,10:2012:False:False,False,False
Bears,0,3,3,0,0,6,Texans,3,7,0,3,0,13,10:2012:False:False,False,False
Steelers,0,10,0,3,3,16,Chiefs,7,3,0,3,0,13,10:2012:False:False,False,False
Bills,13,6,0,0,0,19,Dolphins,7,0,0,7,0,14,11:2012:False:False,False,False
Lions,3,7,7,3,0,20,Packers,0,7,7,10,0,24,11:2012:False:False,False,False
Falcons,0,16,0,7,0,23,Cardinals,13,3,0,3,0,19,11:2012:False:False,False,False
Panthers,7,7,0,7,0,21,Buccaneers,10,0,0,11,6,27,11:2012:False:False,False,False
Cowboys,0,0,3,17,3,23,Browns,7,6,0,7,0,20,11:2012:False:False,False,False
Redskins,7,10,7,7,0,31,Eagles,0,3,3,0,0,6,11:2012:False:False,False,False
Rams,7,0,0,6,0,13,Jets,3,10,0,14,0,27,11:2012:False:False,False,False
Chiefs,3,3,0,0,0,6,Bengals,7,14,0,7,0,28,11:2012:False:False,False,False
Texans,7,10,3,14,9,43,Jaguars,7,10,10,7,3,37,11:2012:False:False,False,False
Raiders,0,7,3,7,0,17,Saints,14,7,14,3,0,38,11:2012:False:False,False,False
Broncos,0,17,7,6,0,30,Chargers,7,0,9,7,0,23,11:2012:False:False,False,False
Patriots,7,17,14,21,0,59,Colts,14,3,0,7,0,24,11:2012:False:False,False,False
Steelers,7,0,3,0,0,10,Ravens,10,0,3,0,0,13,11:2012:False:False,False,False
49ers,10,10,7,5,0,32,Bears,0,0,7,0,0,7,11:2012:False:False,False,False
Lions,7,14,3,7,0,31,Texans,0,14,10,7,3,34,12:2012:False:False,False,False
Cowboys,3,0,10,18,0,31,Redskins,0,28,0,10,0,38,12:2012:False:False,False,False
Jets,0,3,9,7,0,19,Patriots,0,35,0,14,0,49,12:2012:False:False,False,False
Colts,7,6,7,0,0,20,Bills,3,3,0,7,0,13,12:2012:False:False,False,False
Dolphins,0,7,0,17,0,24,Seahawks,0,7,7,7,0,21,12:2012:False:False,False,False
Buccaneers,7,3,3,10,0,23,Falcons,3,7,7,7,0,24,12:2012:False:False,False,False
Bengals,14,10,0,10,0,34,Raiders,0,0,10,0,0,10,12:2012:False:False,False,False
Browns,3,10,7,0,0,20,Steelers,7,7,0,0,0,14,12:2012:False:False,False,False
Jaguars,7,0,7,10,0,24,Titans,3,3,3,10,0,19,12:2012:False:False,False,False
Chiefs,6,0,3,0,0,9,Broncos,0,7,7,3,0,17,12:2012:False:False,False,False
Bears,10,15,3,0,0,28,Vikings,3,0,7,0,0,10,12:2012:False:False,False,False
Chargers,0,10,0,3,0,13,Ravens,0,0,3,10,3,16,12:2012:False:False,False,False
Saints,7,7,7,0,0,21,49ers,7,7,14,3,0,31,12:2012:False:False,False,False
Cardinals,7,10,0,0,0,17,Rams,0,14,14,3,0,31,12:2012:False:False,False,False
Giants,17,14,7,0,0,38,Packers,7,3,0,0,0,10,12:2012:False:False,False,False
Eagles,3,12,7,0,0,22,Panthers,14,0,7,9,0,30,12:2012:False:False,False,False
Falcons,7,10,0,6,0,23,Saints,0,7,6,0,0,13,13:2012:False:False,False,False
Bears,7,0,7,3,0,17,Seahawks,0,10,0,7,6,23,13:2012:False:False,False,False
Titans,3,0,7,0,0,10,Texans,14,7,3,0,0,24,13:2012:False:False,False,False
Dolphins,3,7,0,6,0,16,Patriots,7,10,0,6,0,23,13:2012:False:False,False,False
Bills,7,10,10,7,0,34,Jaguars,0,10,0,8,0,18,13:2012:False:False,False,False
Lions,10,13,7,3,0,33,Colts,7,7,7,14,0,35,13:2012:False:False,False,False
Chiefs,10,7,7,3,0,27,Panthers,7,7,0,7,0,21,13:2012:False:False,False,False
Packers,10,0,10,3,0,23,Vikings,0,14,0,0,0,14,13:2012:False:False,False,False
Rams,0,0,2,11,3,16,49ers,7,0,0,6,0,13,13:2012:False:False,False,False
Jets,0,0,0,7,0,7,Cardinals,0,3,0,3,0,6,13:2012:False:False,False,False
Broncos,7,0,21,3,0,31,Buccaneers,10,0,0,13,0,23,13:2012:False:False,False,False
Ravens,0,13,7,0,0,20,Steelers,3,3,7,10,0,23,13:2012:False:False,False,False
Chargers,0,13,0,0,0,13,Bengals,7,3,0,10,0,20,13:2012:False:False,False,False
Raiders,0,3,7,7,0,17,Browns,0,10,3,7,0,20,13:2012:False:False,False,False
Cowboys,0,10,7,21,0,38,Eagles,7,10,7,9,0,33,13:2012:False:False,False,False
Redskins,7,3,0,7,0,17,Giants,3,10,3,0,0,16,13:2012:False:False,False,False
Raiders,0,7,0,6,0,13,Broncos,10,3,13,0,0,26,14:2012:False:False,False,False
Redskins,14,0,6,8,3,31,Ravens,7,14,0,7,0,28,14:2012:False:False,False,False
Bengals,10,3,6,0,0,19,Cowboys,3,7,0,10,0,20,14:2012:False:False,False,False
Bills,3,3,6,0,0,12,Rams,0,0,7,8,0,15,14:2012:False:False,False,False
Buccaneers,0,0,7,14,0,21,Eagles,0,10,0,13,0,23,14:2012:False:False,False,False
Panthers,7,9,7,7,0,30,Falcons,0,0,7,13,0,20,14:2012:False:False,False,False
Browns,3,7,10,10,0,30,Chiefs,7,0,0,0,0,7,14:2012:False:False,False,False
Steelers,0,3,7,14,0,24,Chargers,3,10,14,7,0,34,14:2012:False:False,False,False
Colts,7,0,14,6,0,27,Titans,7,13,0,3,0,23,14:2012:False:False,False,False
Jaguars,0,3,0,7,0,10,Jets,0,0,10,7,0,17,14:2012:False:False,False,False
Vikings,14,0,7,0,0,21,Bears,0,7,0,7,0,14,14:2012:False:False,False,False
49ers,0,6,7,14,0,27,Dolphins,0,3,3,7,0,13,14:2012:False:False,False,False
Seahawks,10,28,13,7,0,58,Cardinals,0,0,0,0,0,0,14:2012:False:False,False,False
Giants,14,7,14,17,0,52,Saints,7,6,14,0,0,27,14:2012:False:False,False,False
Packers,0,10,7,10,0,27,Lions,7,7,3,3,0,20,14:2012:False:False,False,False
Patriots,14,7,7,14,0,42,Texans,0,0,7,7,0,14,14:2012:False:False,False,False
Eagles,0,13,0,0,0,13,Bengals,10,0,14,10,0,34,15:2012:False:False,False,False
Bears,0,7,3,3,0,13,Packers,0,14,7,0,0,21,15:2012:False:False,False,False
Texans,10,10,3,6,0,29,Colts,0,10,7,0,0,17,15:2012:False:False,False,False
Ravens,0,0,3,14,0,17,Broncos,3,14,14,3,0,34,15:2012:False:False,False,False
Dolphins,3,7,6,8,0,24,Jaguars,3,0,0,0,0,3,15:2012:False:False,False,False
Browns,7,7,0,7,0,21,Redskins,7,3,14,14,0,38,15:2012:False:False,False,False
Rams,0,7,0,15,0,22,Vikings,7,23,3,3,0,36,15:2012:False:False,False,False
Saints,7,17,7,10,0,41,Buccaneers,0,0,0,0,0,0,15:2012:False:False,False,False
Falcons,14,3,10,7,0,34,Giants,0,0,0,0,0,0,15:2012:False:False,False,False
Bills,7,10,0,0,0,17,Seahawks,14,17,16,3,0,50,15:2012:False:False,False,False
Chargers,0,0,0,7,0,7,Panthers,21,3,7,0,0,31,15:2012:False:False,False,False
Cardinals,0,21,3,14,0,38,Lions,0,7,3,0,0,10,15:2012:False:False,False,False
Raiders,3,6,3,3,0,15,Chiefs,0,0,0,0,0,0,15:2012:False:False,False,False
Cowboys,3,7,7,7,3,27,Steelers,0,10,7,7,0,24,15:2012:False:False,False,False
Patriots,0,3,7,24,0,34,49ers,7,10,14,10,0,41,15:2012:False:False,False,False
Titans,0,7,7,0,0,14,Jets,3,0,7,0,0,10,15:2012:False:False,False,False
Lions,3,3,7,5,0,18,Falcons,7,14,0,10,0,31,16:2012:False:False,False,False
Packers,14,6,14,21,0,55,Titans,0,0,0,7,0,7,16:2012:False:False,False,False
Texans,3,0,3,0,0,6,Vikings,7,6,3,7,0,23,16:2012:False:False,False,False
Buccaneers,3,3,7,0,0,13,Rams,0,14,14,0,0,28,16:2012:False:False,False,False
Eagles,7,3,3,7,0,20,Redskins,0,13,14,0,0,27,16:2012:False:False,False,False
Cowboys,0,14,3,14,0,31,Saints,7,10,7,7,3,34,16:2012:False:False,False,False
Jets,14,0,0,3,0,17,Chargers,7,3,14,3,0,27,16:2012:False:False,False,False
Panthers,7,7,0,3,0,17,Raiders,0,3,0,3,0,6,16:2012:False:False,False,False
Dolphins,7,7,10,0,0,24,Bills,0,3,0,7,0,10,16:2012:False:False,False,False
Steelers,0,7,3,0,0,10,Bengals,7,3,0,3,0,13,16:2012:False:False,False,False
Jaguars,10,3,0,3,0,16,Patriots,3,10,3,7,0,23,16:2012:False:False,False,False
Chiefs,3,0,10,0,0,13,Colts,7,6,0,7,0,20,16:2012:False:False,False,False
Broncos,7,7,7,13,0,34,Browns,3,0,3,6,0,12,16:2012:False:False,False,False
Ravens,14,10,3,6,0,33,Giants,7,0,0,7,0,14,16:2012:False:False,False,False
Cardinals,3,3,0,7,0,13,Bears,7,14,7,0,0,28,16:2012:False:False,False,False
Seahawks,14,14,7,7,0,42,49ers,0,6,0,7,0,13,16:2012:False:False,False,False
Falcons,3,0,7,7,0,17,Buccaneers,3,10,9,0,0,22,17:2012:False:False,False,False
Bills,7,7,0,14,0,28,Jets,3,6,0,0,0,9,17:2012:False:False,False,False
Bengals,0,7,6,10,0,23,Ravens,7,0,0,10,0,17,17:2012:False:False,False,False
Steelers,0,10,7,7,0,24,Browns,0,3,7,0,0,10,17:2012:False:False,False,False
Lions,3,7,7,7,0,24,Bears,10,10,3,3,0,26,17:2012:False:False,False,False
Titans,7,14,14,3,0,38,Jaguars,7,7,0,6,0,20,17:2012:False:False,False,False
Giants,21,14,0,7,0,42,Eagles,0,7,0,0,0,7,17:2012:False:False,False,False
Saints,0,17,7,14,0,38,Panthers,3,10,14,17,0,44,17:2012:False:False,False,False
Colts,7,7,7,7,0,28,Texans,3,3,10,0,0,16,17:2012:False:False,False,False
Vikings,10,10,7,10,0,37,Packers,0,10,14,10,0,34,17:2012:False:False,False,False
Seahawks,0,3,10,7,0,20,Rams,0,7,3,3,0,13,17:2012:False:False,False,False
Patriots,7,14,0,7,0,28,Dolphins,0,0,0,0,0,0,17:2012:False:False,False,False
Broncos,7,14,14,3,0,38,Chiefs,0,3,0,0,0,3,17:2012:False:False,False,False
Chargers,10,7,7,0,0,24,Raiders,0,7,0,14,0,21,17:2012:False:False,False,False
49ers,0,7,10,10,0,27,Cardinals,3,3,0,7,0,13,17:2012:False:False,False,False
Redskins,0,7,7,14,0,28,Cowboys,0,7,0,11,0,18,17:2012:False:False,False,False
Texans,3,6,7,3,0,19,Bengals,0,7,3,3,0,13,18:2012:False:True,False,True
Packers,7,10,7,0,0,24,Vikings,3,0,0,7,0,10,18:2012:False:True,False,True
Ravens,0,10,7,7,0,24,Colts,0,6,3,0,0,9,18:2012:False:True,False,True
Redskins,14,0,0,0,0,14,Seahawks,0,13,0,11,0,24,18:2012:False:True,False,True
Broncos,14,7,7,7,0,35,Ravens,14,7,7,7,3,38,19:2012:False:True,False,True
49ers,7,17,7,14,0,45,Packers,14,7,3,7,0,31,19:2012:False:True,False,True
Falcons,10,10,7,3,0,30,Seahawks,0,0,7,21,0,28,19:2012:False:True,False,True
Patriots,7,10,14,10,0,41,Texans,3,10,0,15,0,28,19:2012:False:True,False,True
Falcons,10,14,0,0,0,24,49ers,0,14,7,7,0,28,20:2012:False:True,False,True
Patriots,3,10,0,0,0,13,Ravens,0,7,7,14,0,28,20:2012:False:True,False,True
49ers,3,3,17,8,0,31,Ravens,7,14,7,6,0,34,22:2012:False:True,False,True
Buccaneers,3,10,3,0,0,16,Ravens,0,24,7,13,0,44,1:2013:True:False,True,False
Falcons,3,0,7,0,0,10,Bengals,0,17,10,7,0,34,1:2013:True:False,True,False
Browns,3,17,0,7,0,27,Rams,0,10,3,6,0,19,1:2013:True:False,True,False
Titans,14,0,0,7,0,21,Redskins,7,7,0,8,0,22,1:2013:True:False,True,False
49ers,3,0,0,3,0,6,Broncos,0,7,0,3,0,10,1:2013:True:False,True,False
Chargers,3,0,0,7,0,10,Seahawks,0,7,10,14,0,31,1:2013:True:False,True,False
Lions,10,10,3,3,0,26,Jets,7,0,10,0,0,17,1:2013:True:False,True,False
Eagles,7,7,0,8,0,22,Patriots,14,10,7,0,0,31,1:2013:True:False,True,False
Jaguars,0,3,0,0,0,3,Dolphins,7,7,3,10,0,27,1:2013:True:False,True,False
Panthers,7,7,7,3,0,24,Bears,7,3,0,7,0,17,1:2013:True:False,True,False
Vikings,3,10,0,0,0,13,Texans,3,7,3,14,0,27,1:2013:True:False,True,False
Saints,0,3,14,0,0,17,Chiefs,10,0,0,3,0,13,1:2013:True:False,True,False
Packers,0,0,0,0,0,0,Cardinals,7,7,0,3,0,17,1:2013:True:False,True,False
Raiders,3,3,10,3,0,19,Cowboys,3,7,0,7,0,17,1:2013:True:False,True,False
Steelers,3,3,0,7,0,13,Giants,10,3,2,3,0,18,1:2013:True:False,True,False
Colts,10,3,0,7,0,20,Bills,3,17,10,14,0,44,1:2013:True:False,True,False
Eagles,7,7,0,0,0,14,Panthers,0,6,3,0,0,9,2:2013:True:False,True,False
Browns,10,7,0,7,0,24,Lions,0,3,3,0,0,6,2:2013:True:False,True,False
Ravens,7,0,0,20,0,27,Falcons,10,10,3,0,0,23,2:2013:True:False,True,False
Bears,14,6,7,6,0,33,Chargers,0,7,14,7,0,28,2:2013:True:False,True,False
Bills,0,13,7,0,0,20,Vikings,3,0,0,13,0,16,2:2013:True:False,True,False
Patriots,8,10,7,0,0,25,Buccaneers,0,10,0,11,0,21,2:2013:True:False,True,False
Saints,17,6,0,5,0,28,Raiders,0,7,10,3,0,20,2:2013:True:False,True,False
Chiefs,10,3,0,0,0,13,49ers,3,3,3,6,0,15,2:2013:True:False,True,False
Cardinals,3,6,0,3,0,12,Cowboys,0,0,0,7,0,7,2:2013:True:False,True,False
Bengals,7,10,0,10,0,27,Titans,3,0,9,7,0,19,2:2013:True:False,True,False
Jets,10,0,17,10,0,37,Jaguars,10,3,0,0,0,13,2:2013:True:False,True,False
Texans,7,10,7,0,0,24,Dolphins,7,7,3,0,0,17,2:2013:True:False,True,False
Rams,0,0,0,7,0,7,Packers,3,6,3,7,0,19,2:2013:True:False,True,False
Seahawks,17,16,7,0,0,40,Broncos,7,0,0,3,0,10,2:2013:True:False,True,False
Giants,3,6,0,3,0,12,Colts,10,7,3,0,0,20,2:2013:True:False,True,False
Redskins,7,10,0,7,0,24,Steelers,0,6,0,7,0,13,2:2013:True:False,True,False
Lions,3,13,10,14,0,40,Patriots,0,3,0,6,0,9,3:2013:True:False,True,False
Ravens,7,0,10,10,0,27,Panthers,7,17,10,0,0,34,3:2013:True:False,True,False
Packers,3,0,7,0,0,10,Seahawks,3,0,7,7,0,17,3:2013:True:False,True,False
Raiders,0,3,17,6,0,26,Bears,17,10,0,7,0,34,3:2013:True:False,True,False
Redskins,10,10,3,7,0,30,Bills,7,0,0,0,0,7,3:2013:True:False,True,False
Colts,3,7,10,7,0,27,Browns,0,0,3,3,0,6,3:2013:True:False,True,False
Giants,7,3,3,8,0,21,Jets,7,0,7,7,3,24,3:2013:True:False,True,False
Dolphins,3,10,0,3,0,16,Buccaneers,7,3,0,7,0,17,3:2013:True:False,True,False
Steelers,10,0,7,3,0,20,Chiefs,0,10,7,3,6,26,3:2013:True:False,True,False
Jaguars,7,10,7,0,0,24,Eagles,0,16,0,15,0,31,3:2013:True:False,True,False
Titans,0,13,7,7,0,27,Falcons,6,0,10,0,0,16,3:2013:True:False,True,False
Broncos,7,3,7,10,0,27,Rams,7,13,0,6,0,26,3:2013:True:False,True,False
